timestamp,funding_rate
2026-05-10 16:00:00.000,-8.59e-06
2026-05-11 00:00:00.000,8.884e-05
2026-05-11 08:00:00.000,3.592e-05
2026-05-11 16:00:00.000,6.498e-05
2026-05-12 00:00:00.002,3.539e-05
2026-05-12 08:00:00.008,-6.049e-05
2026-05-12 16:00:00.000,8.095e-05
2026-05-13 00:00:00.010,0.0001
2026-05-13 08:00:00.003,-1.573e-05
2026-05-13 16:00:00.001,-0.00012043
2026-05-14 00:00:00.005,-0.0001508
2026-05-14 08:00:00.000,-3.038e-05
2026-05-14 16:00:00.000,-5.361e-05
2026-05-15 00:00:00.000,-1.584e-05
2026-05-15 08:00:00.016,4.052e-05
2026-05-15 16:00:00.012,2.053e-05
2026-05-16 00:00:00.005,0.0001
2026-05-16 08:00:00.000,5.209e-05
2026-05-16 16:00:00.005,-0.00015361
2026-05-17 00:00:00.000,-5.139e-05
2026-05-17 08:00:00.010,-5.436e-05
2026-05-17 16:00:00.009,-0.00012569
2026-05-18 00:00:00.007,-0.00010788
2026-05-18 08:00:00.002,3.36e-06
2026-05-18 16:00:00.007,5.09e-06
2026-05-19 00:00:00.001,3.87e-06
2026-05-19 08:00:00.001,-2.902e-05
2026-05-19 16:00:00.009,-0.00010936
2026-05-20 00:00:00.001,2.839e-05
2026-05-20 08:00:00.006,-6.66e-06
2026-05-20 16:00:00.000,-1.433e-05
2026-05-21 00:00:00.001,-2.74e-06
2026-05-21 08:00:00.000,6.241e-05
2026-05-21 16:00:00.000,2.943e-05
2026-05-22 00:00:00.000,0.0001
2026-05-22 08:00:00.004,-1.571e-05
2026-05-22 16:00:00.001,-1.78e-06
2026-05-23 00:00:00.009,2.621e-05
2026-05-23 08:00:00.001,-0.0001267
2026-05-23 16:00:00.003,-0.00028322
2026-05-24 00:00:00.011,-4.389e-05
2026-05-24 08:00:00.008,5.791e-05
2026-05-24 16:00:00.000,9.58e-06
2026-05-25 00:00:00.001,-4.636e-05
2026-05-25 08:00:00.001,-4.276e-05
2026-05-25 16:00:00.001,3.864e-05
2026-05-26 00:00:00.000,4.297e-05
2026-05-26 08:00:00.003,-0.00010038
2026-05-26 16:00:00.000,4.692e-05
2026-05-27 00:00:00.000,-0.00014384
2026-05-27 08:00:00.004,-8.548e-05
2026-05-27 16:00:00.009,1.025e-05
2026-05-28 00:00:00.001,-5.061e-05
2026-05-28 08:00:00.000,-0.00014123
2026-05-28 16:00:00.001,-3.559e-05
2026-05-29 00:00:00.000,4.219e-05
2026-05-29 08:00:00.001,2.5e-05
2026-05-29 16:00:00.008,6.335e-05
2026-05-30 00:00:00.000,7.48e-05
2026-05-30 08:00:00.001,3.702e-05
2026-05-30 16:00:00.000,4.292e-05
2026-05-31 00:00:00.000,2.3e-05
2026-05-31 08:00:00.000,3.645e-05
2026-05-31 16:00:00.004,2.671e-05
2026-06-01 00:00:00.001,5.009e-05
2026-06-01 08:00:00.001,-2.566e-05
2026-06-01 16:00:00.000,3.141e-05
2026-06-02 00:00:00.000,0.0001
2026-06-02 08:00:00.000,2.624e-05
2026-06-02 16:00:00.000,-4.38e-05
2026-06-03 00:00:00.013,-0.00019668
2026-06-03 08:00:00.000,-4.817e-05
2026-06-03 16:00:00.001,-4.446e-05
2026-06-04 00:00:00.009,-0.00012086
2026-06-04 08:00:00.000,-0.00018206
2026-06-04 16:00:00.003,-6.287e-05
2026-06-05 00:00:00.000,-9.673e-05
2026-06-05 08:00:00.004,-0.00025721
2026-06-05 16:00:00.009,-8.011e-05
2026-06-06 00:00:00.000,-7.32e-05
2026-06-06 08:00:00.000,-0.00018542
2026-06-06 16:00:00.000,-0.00016398
2026-06-07 00:00:00.001,-7.23e-05
2026-06-07 08:00:00.000,-0.00023704
2026-06-07 16:00:00.000,-0.00038757
2026-06-08 00:00:00.000,-0.00025513
2026-06-08 08:00:00.005,-0.00022946
2026-06-08 16:00:00.004,-1.174e-05
2026-06-09 00:00:00.000,-6.393e-05
2026-06-09 08:00:00.000,-2.354e-05
